ablation,batch_size,best_val_loss,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,effective_metadata_flow_loss_weight,epochs,family,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_proxy_weight,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_landing_gate,test_transported_landing_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_decoder_channels,transported_decoder_scale,transported_decoder_transport_gate,transported_input_scale,transported_synthesis_mode,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
randomized_metadata,2,0.031084445072337985,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.025903546445382137,0.0,0.025468234554864466,0.0,0.0064665641997028915,6.368020578443693e-10,0.006492058503984784,3.904913495237731e-05,0.11720639079188307,0.040603253059089184,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_randomized_metadata_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,149.84805680000136,wave_variable_speed_nocaustic,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.4571785740554333,0.8069251552224159,1.0,0.0,2.633650556206703,0.01876030513085425,0.4571785740554333,349492.2054057121,0.3069773707538843,0.0,0.0,1.5204229205846786,0.00037418077772599645,0.0003709234224515967,5.160901787992965e-15,4.8919086111709476e-05,1.1180756182005425e-09,1.1180756182005425e-09,0.8021179735660553,1.1180756182005425e-09,0.006638452992774546,0.8162020146846771,0.8216029852628708,0.6661480814218521,0.6661480814218521,-0.006253899899699415,0.8109370172023773,0.0,0.8481345549225807,0.25,1.0774961709976196,7.217818915843964,0.2077960092574358,4.634261667728424,10.293919086456299,0.5055443421006203,5.88017737865448,3.7877339720726013,0.0,0.1481479974463582,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.020236377720721066,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.02386857020125414,0.0,0.023313360832010705,0.0,0.006754415021229458,3.0876276119196078e-09,0.00647436337506709,2.20192201157698e-05,0.11896074710724254,0.04121969384141266,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_randomized_metadata_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,144.45861869999953,wave_variable_speed_nocaustic,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.4624006599187851,0.7382556200027466,1.0,0.0,2.5634577870368958,0.019673712900839746,0.4624006599187851,191019.02761173248,0.26783251389861107,0.0,0.0,1.511738508939743,0.0006504479897557758,0.0006483770994236693,9.967858629937544e-15,5.095400820209761e-05,3.45667960921503e-09,3.45667960921503e-09,0.7552405074238777,3.45667960921503e-09,0.006535134976729751,0.7445624023675919,0.7501543089747429,0.7672754550973574,0.7672754550973574,0.005313057413635154,1.1274283230304718,0.0,0.8498883619904518,0.25,1.0774961709976196,2.104289725422859,0.22304460934052864,4.3831592202186584,10.122674345970154,0.41034653037786484,5.178653508424759,2.152209222316742,0.0,0.1033640680834651,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.00030445896118180826,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0003960891023477113,0.0,0.00011564042286712113,0.0,0.007224361612315988,6.751753965176614e-08,0.006327530679603417,0.0,0.09770950911721836,0.06761975966704388,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,857588,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_symbol_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,128.02080110000043,wave_variable_speed_nocaustic,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.008571609389036894,0.11603995691984892,1.0,0.0,0.6184508129954338,0.0011607761352934176,0.008571609389036894,6651.819958329201,0.010869577730773017,0.0,0.0,1.3275993913412094,0.003988959972048178,0.0035925266129197553,2.4886701916574674e-14,0.0014846420963294804,7.593254647275671e-08,7.593254647275671e-08,0.11597664654254913,7.593254647275671e-08,0.0063423196552321315,0.11744420509785414,0.11855192389339209,0.0,0.0,0.0,1.8252029716968536,0.0,0.8809789419174194,0.25,1.0774961709976196,4.721535868942738,0.697606910020113,8.299777448177338,4.584954142570496,0.4544060565531254,3.189868450164795,0.10097909811884165,0.8768191350003084,0.0030063533486099914,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.0003551472873368766,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.00041886743262390763,0.0,0.00013126705850178647,0.0,0.006405358649014185,8.32260847090834e-08,0.006325999051720525,0.0,0.09212237437410901,0.06814365577884018,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,857588,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_symbol_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,127.87414559999979,wave_variable_speed_nocaustic,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.009158691740594804,0.10425151139497757,1.0,0.0,0.5296556763350964,0.0004954323758283863,0.009158691740594804,30576.109132140875,0.006882098503410816,0.0,0.0,1.3176266849040985,0.0026026534469565377,0.0022331755026243627,2.4086277380759515e-14,0.001115666796977166,4.7149442683469545e-08,4.7149442683469545e-08,0.10423690732568502,4.7149442683469545e-08,0.006371341063641012,0.10594443697482347,0.10713736806064844,0.0,0.0,0.0,2.0482746213674545,0.0,0.8481345549225807,0.25,1.0774961709976196,7.217818915843964,0.5836605783551931,7.656309127807617,3.8169899582862854,0.5482940375804901,2.3792855739593506,0.09618715196847916,0.987898321201404,0.004090583068318665,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.00021618331447825767,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0004377556209268126,0.0,0.00011902355511968683,0.0,0.006715013553730387,8.268364948271767e-08,0.006330711155897006,0.0,0.09381542692426592,0.06930779541532199,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,857588,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_symbol_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,129.01207900000009,wave_variable_speed_nocaustic,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.009333428810350597,0.08416289370507002,1.0,0.0,0.6042409315705299,0.0002290266020281706,0.009333428810350597,25722.05359236151,0.00794617846258916,0.0,0.0,1.356102094054222,0.004503159550949931,0.003783206455409527,2.511681472208054e-14,0.002118797754519619,1.3001822507519023e-07,1.3001822507519023e-07,0.08410908747464418,1.3001822507519023e-07,0.006315326259937137,0.08600758668035269,0.08742063120007515,0.0,0.0,0.0,1.172878459095955,0.0,0.8498883619904518,0.25,1.0774961709976196,2.104289725422859,0.6605363475779692,7.833029687404633,5.081870943307877,0.5045779347419739,2.861618310213089,0.2232409343123436,0.8776378445327282,0.0030171695398166776,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full,2,0.0018000929558183998,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0014718756853350594,0.0,0.0007242408931536678,0.0,0.01621347029382984,6.042030044802378e-08,0.006368816888425499,0.003421461625966534,0.05057077393090973,0.06246395409107208,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_synth_proxy_0p20_0p05_full_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,142.07112490000054,wave_synth,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.011960679665207863,0.17040791548788548,1.0,0.0,0.8034276366233826,0.0013586539789685048,0.011960679665207863,2024.811829334125,0.012067695643054321,0.0,0.0,1.400716096162796,0.0038797998859081417,0.003211226867279038,2.3273677381602286e-14,0.001729433744912967,6.680303865636006e-08,6.680303865636006e-08,0.17040854506194592,6.680303865636006e-08,0.006359867635183036,0.17520357854664326,0.1788436882197857,1.0899940555294354,1.0899940555294354,-0.009542079952855905,0.38544952869415283,0.0,0.8898277878761292,0.25,1.0774961709976196,3.9681008085608482,0.2886960819984476,9.193059980869293,6.188134998083115,0.5321904309093952,3.719167083501816,3.535571724176407,1.3398738925655682,0.010569860285613686,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full,2,0.0013889249457861297,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0012626114415373497,0.0,0.0006607832056033658,0.0,0.007409827929222956,1.0329213243990647e-07,0.006341836812983577,0.0025165727290049253,0.09986617082419495,0.06336410211709638,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_synth_proxy_0p20_0p05_full_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,141.3672564999997,wave_synth,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.011448198580183089,0.18872514925897121,1.0,0.0,0.8446342423558235,0.0015659000200685114,0.011448198580183089,18291.607841841877,0.015483622380997986,0.0,0.0,1.3880876004695892,0.004358015023171902,0.003652030776720494,2.2151030712981514e-14,0.001876313122920692,1.2535054072504437e-07,1.2535054072504437e-07,0.18867390975356102,1.2535054072504437e-07,0.006329296622425318,0.1928135734051466,0.1960403509438038,0.7693495315810045,0.7693495315810045,0.0006012291026612123,1.3878006041049957,0.0,0.840242326259613,0.25,1.0774961709976196,6.832262247800827,0.2811795501038432,7.400544822216034,4.345863193273544,0.5289360396564007,2.809366390109062,0.6081710010766983,1.3393749246994655,0.010962174914311618,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full,2,0.0013200692847021855,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.001475146587229877,0.0,0.0006535622699933205,0.0,0.007005401770584285,3.3159441470420603e-07,0.006340946866354595,8.02111138649882e-05,0.09178124585499366,0.0640811927927037,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_synth_proxy_0p20_0p05_full_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,142.7488942,wave_synth,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.011531677097082138,0.17828396148979664,1.0,0.0,0.7642057985067368,0.001229769637575373,0.011531677097082138,14989.866163302213,0.02081665536388755,0.0,0.0,1.4210621118545532,0.004987593914847821,0.004264138289727271,2.1980103699390332e-14,0.001987692252441775,1.5400093023032468e-07,1.5400093023032468e-07,0.17822785302996635,1.5400093023032468e-07,0.006385038257576525,0.18246568366885185,0.1857542283833027,0.7642732101182143,0.7642732101182143,-0.008807886275462806,0.5987435951828957,0.0,0.8824138939380646,0.25,1.0774961709976196,3.000800520181656,0.23479245727260908,8.079937100410461,5.57507997751236,0.5333600975573063,2.7839014381170273,1.1287267804145813,1.3372302030523617,0.011208894196897745,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.0018076260457746685,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.0014245387180077766,0.0,0.0007081328761463131,0.0,0.013857834914233536,6.787486468244157e-08,0.00635336444247514,0.0001704754202842551,0.04859102350504448,0.06246562713446716,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_synth_proxy_0p20_0p05_full_no_flow_supervision_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,142.77798410000014,wave_synth,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.01179407152812928,0.17160453461110592,1.0,0.0,0.8165155053138733,0.0013723350857617334,0.01179407152812928,2368.8171024806798,0.012125002162065357,0.0,0.0,1.4021154046058655,0.003574735950678587,0.0029496528150048107,2.497396134497668e-14,0.0016059314220910892,5.6402993831028425e-08,5.6402993831028425e-08,0.17160619050264359,5.6402993831028425e-08,0.006367636087816209,0.17663593962788582,0.1804417297244072,0.9939254932105541,0.9939254932105541,-0.013724022544920444,0.352719783782959,0.0,0.8898277878761292,0.25,1.0774961709976196,3.9681008085608482,0.33352386734137934,9.202091097831726,6.133036494255066,0.5323674641549587,3.7256048172712326,3.7038317918777466,1.3376199379563332,0.010224949393887073,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.0013932144647696987,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.0012437243312888313,0.0,0.0006492824729017835,0.0,0.007391498411986201,1.0486171212834942e-07,0.0063408288891271996,4.690468008677895e-05,0.10029126734783252,0.06334515823982656,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_synth_proxy_0p20_0p05_full_no_flow_supervision_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,142.27988920000007,wave_synth,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.011424353928305209,0.18929375894367695,1.0,0.0,0.8511437848210335,0.0015638647237210535,0.011424353928305209,18146.55518975854,0.014100656728260219,0.0,0.0,1.392098993062973,0.002325583904166706,0.0019506608005031012,2.105778180510286e-14,0.0010121759041794576,3.533810161160389e-08,3.533810161160389e-08,0.18926902115345,3.533810161160389e-08,0.006414214905817062,0.19348929822444916,0.19680382125079632,0.6935180202126503,0.6935180202126503,0.011380461199829975,0.5944467484951019,0.0,0.840242326259613,0.25,1.0774961709976196,6.832262247800827,0.2486921806509296,7.422469615936279,4.335990846157074,0.5288668945431709,2.859153836965561,1.2817612290382385,1.3263911803563435,0.010833382955752313,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.001325798970356118,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.0014787635858131882,0.0,0.0006570359182660468,0.0,0.007019527150987415,3.293878935162198e-07,0.006340900183810542,0.00014093805302128892,0.09106863429769874,0.0640871450304985,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_synth_proxy_0p20_0p05_full_no_flow_supervision_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,141.32005389999995,wave_synth,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.011357029317878187,0.17851116880774498,1.0,0.0,0.7652564197778702,0.001236667245393619,0.011357029317878187,19468.48209925508,0.02086298807989806,0.0,0.0,1.419064223766327,0.00380048542865552,0.003249025030527264,2.147954576756214e-14,0.0015279468134394847,8.862731171177529e-08,8.862731171177529e-08,0.17847136035561562,8.862731171177529e-08,0.006414823583327234,0.1826416403055191,0.18592090718448162,0.7669172113140424,0.7669172113140424,0.009562779916450381,0.7549091950058937,0.0,0.8824138939380646,0.25,1.0774961709976196,3.000800520181656,0.23330069364358982,8.089746177196503,5.509414479136467,0.5332849994301796,2.8119109719991684,1.0385786294937134,1.3379039640227954,0.011303269129712135,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.0026166948809986934,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0019979034307956076,0.0,0.0013080676787164218,0.0,0.00693374593538465,7.628249027817151e-08,0.006340217786297823,4.5004436482809496e-05,0.09395163964169721,0.06260194870022436,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,349880,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_synth_proxy_0p20_0p05_no_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,56.17438039999979,wave_synth,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0,0.21261694468557835,1.0,0.0,0.8578478395938873,0.002432097120617982,0.0,688.4699306199327,0.018728360068053007,0.0,0.0,1.4053625017404556,0.004519107460509986,0.003675496351206675,2.4717107709325997e-14,0.0021467943297466263,8.742543444739681e-08,8.742543444739681e-08,0.21259977109730244,8.742543444739681e-08,0.006325200782157481,0.21676421537995338,0.22010518983006477,0.8175393864512444,0.8175393864512444,0.004343055848342677,2.2310577780008316,0.0,0.8898277878761292,0.25,1.0774961709976196,3.9681008085608482,0.0,10.997751116752625,3.1087002071217285e-05,0.5741841606795788,7.206272184848785,2.538027139564747e-07,0.0,0.013391000335104764,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
