ablation,batch_size,best_val_loss,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,epochs,family,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,hardware_profile,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,skip_reason,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_parameterization,symbol_proxy_weight,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_input_scale,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
no_symbol,2,0.0005464747082442045,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0006224762594987018,0.0,8.963828546863321e-05,1.6618443150188494e-05,0.0016402118271798827,1.3236544873507228e-05,0.006334942804339032,0.0,0.083491960229973,0.08611834732194741,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_no_symbol_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,121.90158499999961,wave_two_packet_no_interaction,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,3.1487825253861956e-05,0.23375097662210464,1.0,0.0,0.33935654163360596,0.0005782557636848651,0.01609230460599065,398206.3828125,0.008287121774628758,0.0,0.0,1.3075208365917206,0.02591328858397901,0.022599112708121538,2.4289677731724295e-14,0.012679158477112651,1.1509754699545738e-05,1.1509754699545738e-05,0.2309022732079029,1.1509754699545738e-05,0.0063534865621477365,0.2301199808716774,0.22927717119455338,0.0,0.0,0.0,2.8986296951770782,0.0,0.7631536796689034,0.25,1.0774961709976196,0.6170949414372444,0.4595796863238017,5.469824731349945,5.4014739990234375,0.5930469036102295,1.2547583679358165,0.005392440070863813,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.0006164373044157401,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0006387251851265319,0.0,4.773552397333939e-05,1.2935265885971603e-05,0.0017524532061846305,1.4394571792308852e-05,0.0063345718178122,0.0,0.08424540578077237,0.08613876222322385,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_no_symbol_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,119.20979190000071,wave_two_packet_no_interaction,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,1.840983827605669e-05,0.24136034026741982,1.0,0.0,0.32760755717754364,0.0006132804483058862,0.01609676261432469,470574.62109375,0.007325474114622921,0.0,0.0,1.3106123954057693,0.02975326729938388,0.026676560984924436,2.4893632551907345e-14,0.013176313019357622,1.6036003444241942e-05,1.6036003444241942e-05,0.23787552304565907,1.6036003444241942e-05,0.00631812255596742,0.2369829285889864,0.23601630330085754,0.0,0.0,0.0,2.721119374036789,0.0,0.7692920714616776,0.25,1.0774961709976196,0.6212729960680008,0.5662516780818502,5.477098107337952,5.415648996829987,0.5020558051764965,1.2390674700339634,0.004159767035162076,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
oracle_transport,2,0.0004689058259828016,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.00047370988856224966,0.0,0.00014468513472820632,6.815510655844292e-11,0.001304973959728765,9.387254787422231e-06,0.006333468501300861,0.015951019440156717,0.08089889617015918,0.08613691184048851,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_oracle_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,76.01611060000141,wave_two_packet_no_interaction,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,1.2737666565953987e-07,0.2089434266090393,1.0,0.0,0.3442150503396988,0.0004633796306734439,0.01609967090189457,321765.8359375,0.006967638444621116,0.0,0.0,1.3215695321559906,0.022624517092481256,0.020252905786037445,2.3085980809721364e-14,0.010083872475661337,9.242983310286945e-06,9.242983310286945e-06,0.20676169358193874,9.242983310286945e-06,0.0063481361721642315,0.20629530400037766,0.20572075806558132,0.8544266757865747,0.8544266757865747,0.1252321737507979,1.7642685621976852,0.0,0.758769117295742,0.25,1.0774961709976196,0.6156100779771805,0.25744021652887267,5.362771689891815,5.311672210693359,1.0461138039827347,0.0,0.010485153063200414,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
oracle_transport,2,0.0004675550662796013,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.00048265197498646256,0.0,0.00015324026329229432,6.815510655844292e-11,0.0014536126303331305,9.396019947871537e-06,0.006336776985942076,0.028379597895157833,0.07658782415091991,0.08611853358646233,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_oracle_transport_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,75.40785549999782,wave_two_packet_no_interaction,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,1.2737666565953987e-07,0.2107756193727255,1.0,0.0,0.3850533068180084,0.0004716850889963098,0.01609967090189457,359167.8125,0.007259662088472396,0.0,0.0,1.27177232503891,0.02370329829864204,0.020351980347186327,2.4363179015722287e-14,0.012150697875767946,9.33360183807963e-06,9.33360183807963e-06,0.2086185310035944,9.33360183807963e-06,0.0063521674601361156,0.20845949091017246,0.2080688253045082,0.8982889379064242,0.8982889379064242,0.17077030516035543,2.2024981677532196,0.0,0.7631536796689034,0.25,1.0774961709976196,0.6170949414372444,0.21894919375578561,5.375611245632172,5.324389159679413,1.0471358746290207,0.0,0.01072728878352791,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
oracle_transport,2,0.0004959920333931223,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0005002622656320455,0.0,0.00011284058867507459,6.815510655844292e-11,0.0014386481173763361,1.1584660986348657e-05,0.0063479242283695685,0.038661701449503504,0.08102439297363162,0.08613811464359362,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_oracle_transport_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,73.9564939999982,wave_two_packet_no_interaction,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,1.2737666565953987e-07,0.2129080966114998,1.0,0.0,0.3748738169670105,0.00047992548206821084,0.01609967090189457,385557.234375,0.007990509329829365,0.0,0.0,1.2733743786811829,0.025420641992241144,0.02255405718460679,2.4725044196283533e-14,0.011726692551746964,1.1462821703389636e-05,1.1462821703389636e-05,0.21042151376605034,1.1462821703389636e-05,0.006330867763608694,0.21004099398851395,0.20953870937228203,0.8751142919063568,0.8751142919063568,0.19825415584879616,2.1880581974983215,0.0,0.7692920714616776,0.25,1.0774961709976196,0.6212729960680008,0.26040584066261846,5.413874328136444,5.362287640571594,0.9128788486123085,0.0,0.008844569092616439,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
uno_plus_same_refine,2,5.321144897152408e-06,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,6.735975612552163e-06,0.0,4.649808024244824e-06,0.0,0.0,2.5525138773463407e-10,0.006340100303835546,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,UNO+SameRefine,UNOplusSameRefine_same_ref0.05,False,1,0.05,1205579,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_uno_plus_same_refine_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,17.46847379999963,wave_two_packet_no_interaction,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.02188701438717544,0.0,0.0,0.1515099499374628,5.1943907806162315e-06,0.0,47276.72802734375,0.0006004721653880551,0.0,0.0,1.325310006737709,0.0001517870678071631,0.00010558223038970027,1.2429774925966982e-14,0.0001090453370125033,2.5121568367203473e-10,2.5121568367203473e-10,0.021886713104322553,2.5121568367203473e-10,0.006325027323327959,0.02358922711573541,0.024643250973895192,0.0,0.0,0.0,2.685973644256592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031656507053412497,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
uno_plus_same_refine,2,4.4504313336801715e-06,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,7.067917503415326e-06,0.0,3.7612544853497334e-06,0.0,0.0,8.821908626064727e-11,0.00634010056577002,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,UNO+SameRefine,UNOplusSameRefine_same_ref0.05,False,1,0.05,1205579,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_uno_plus_same_refine_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,17.56799420000243,wave_two_packet_no_interaction,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.02022694074548781,0.0,0.0,0.13751117512583733,4.435475830177893e-06,0.0,40598.158203125,0.0006535554712172598,0.0,0.0,1.3631239086389542,8.795168560027378e-05,6.29476353424252e-05,3.875321476294911e-15,6.142530310171423e-05,8.928754263726191e-11,8.928754263726191e-11,0.020227032247930765,8.928754263726191e-11,0.006354581564664841,0.021455708658322692,0.022377482848241925,0.0,0.0,0.0,2.5581115186214447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001922876390381134,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
uno_plus_same_refine,2,6.630096493154269e-06,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,6.195913793286915e-06,0.0,5.122481799920327e-06,0.0,0.0,1.7937170527828247e-10,0.006340100362043207,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,UNO+SameRefine,UNOplusSameRefine_same_ref0.05,False,1,0.05,1205579,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_uno_plus_same_refine_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,17.440255499997875,wave_two_packet_no_interaction,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.024461234686896205,0.0,0.0,0.1613081619143486,6.485821756996302e-06,0.0,58098.52783203125,0.0006740772441844456,0.0,0.0,1.319987177848816,0.00012331833204370923,8.981776500149863e-05,7.961524722061226e-15,8.449957022094168e-05,1.8178550331704457e-10,1.8178550331704457e-10,0.024461691733449697,1.8178550331704457e-10,0.00635458342730999,0.026418272638693452,0.02738792053423822,0.0,0.0,0.0,2.590044468641281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025661881954874843,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
wno_plus_same_refine,2,9.036268011186621e-06,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,9.517772885677308e-06,0.0,7.2120403539580975e-06,0.0,0.0,2.1614174628333446e-10,0.006340100381445761,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,WNO-style+SameRefine,WNO-styleplusSameRefine_same_ref0.05,False,1,0.05,47749,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_wno_plus_same_refine_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,6.993693500000518,wave_two_packet_no_interaction,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.02904107584618032,0.0,0.0,0.1274964064359665,9.14050451683579e-06,0.0,48468.84375,0.000917664379812777,0.0,0.0,1.0948890149593353,0.00018045829347101972,9.841690553002991e-05,1.2085552700543214e-14,0.00015125901336432435,2.1825665406927097e-10,2.1825665406927097e-10,0.029040562687441707,2.1825665406927097e-10,0.006325025111436844,0.029439972946420312,0.02965431334450841,0.0,0.0,0.0,0.2733997404575348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043046907740063034,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
wno_plus_same_refine,2,1.4371906559063063e-05,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,1.4863362480355136e-05,0.0,1.0857197499566004e-05,0.0,0.0,3.4298623085201224e-10,0.006340100245627885,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,WNO-style+SameRefine,WNO-styleplusSameRefine_same_ref0.05,False,1,0.05,47749,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_wno_plus_same_refine_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,7.0193435000001045,wave_two_packet_no_interaction,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.03649255959317088,0.0,0.0,0.16087409295141697,1.4431510976464779e-05,0.0,53394.98291015625,0.0011043661215808243,0.0,0.0,1.1390356570482254,0.00017164416931336746,0.00012202447942399886,1.6491104466902023e-14,0.00012071120636392152,3.3558313766723913e-10,3.3558313766723913e-10,0.036491808481514454,3.3558313766723913e-10,0.006325027265120298,0.0371718592941761,0.037433370016515255,0.0,0.0,0.0,0.3966520130634308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024972465871542227,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
wno_plus_same_refine,2,5.872200631529267e-06,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,6.0942808014867e-06,0.0,4.157235527676069e-06,0.0,0.0,2.4346486111881394e-10,0.006340100284432992,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,WNO-style+SameRefine,WNO-styleplusSameRefine_same_ref0.05,False,1,0.05,47749,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_two_packet_no_interaction_proxy_0p20_0p05_wno_plus_same_refine_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,7.204961900002672,wave_two_packet_no_interaction,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.02319817477837205,0.0,0.0,0.09482250455766916,5.830053737554408e-06,0.0,33455.5595703125,0.0007468771582352929,0.0,0.0,1.2141266465187073,0.00022006172002875246,0.00010609304717945633,1.3431535593454462e-14,0.0001927985777001595,2.536339367698037e-10,2.536339367698037e-10,0.023196310736238956,2.536339367698037e-10,0.006325025111436844,0.02344201924279332,0.0235622376203537,0.0,0.0,0.0,0.2138320505619049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008415384727413766,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full,2,0.0015683356468798593,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.002646519840103186,0.0,0.0002067194306315893,0.0,0.007374438040036087,0.00012084958711966465,0.006365819921484217,0.0016277060420269625,0.09041209557714562,0.06763429093795519,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_full_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,130.43035860000236,wave_variable_speed_nocaustic,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.009143224800936878,0.25858819112181664,1.0,0.0,0.8478206805884838,0.004163743433309719,0.009143224800936878,22191.35599333048,0.019753385335206985,0.0,0.0,1.3635090440511703,0.18163589388132095,0.171242518350482,2.4705593143441022e-14,0.05347026512026787,0.0001674703034950653,0.0001674703034950653,0.24812409654259682,0.0001674703034950653,0.006352505995891988,0.24863266572356224,0.24895116314291954,0.9891557122270266,0.9891557122270266,-0.07931740061758319,0.7329019457101822,0.0,0.8809789419174194,0.25,1.0774961709976196,4.721535868942738,0.25764646008610725,8.0420600771904,4.559070408344269,0.6594672314822674,1.3750802154342334,0.0042396554636070505,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full,2,0.0018497956625651568,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.002278728711341197,0.0,0.0002234394163072769,0.0,0.017601598985493183,6.502355739712584e-05,0.006388383034694319,0.016878422155665856,0.05767719001354029,0.06811683361108105,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_full_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,130.98583380000127,wave_variable_speed_nocaustic,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.009259709273464978,0.22273804619908333,1.0,0.0,0.6268144231289625,0.0022734896192559972,0.009259709273464978,127986.37153053284,0.01311360765248537,0.0,0.0,1.3577647358179092,0.10323795862495899,0.09346318570896983,2.6109152148029815e-14,0.03540587821044028,7.940208047330088e-05,7.940208047330088e-05,0.21593371219933033,7.940208047330088e-05,0.006378119520377368,0.21657755598425865,0.21682629361748695,0.9839015230536461,0.9839015230536461,-0.1340830490407825,0.9161909818649292,0.0,0.8481345549225807,0.25,1.0774961709976196,7.217818915843964,0.2349262135103345,7.477163732051849,3.6813101768493652,0.6525718569755554,1.4186532472570736,0.004813196457689628,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full,2,0.0019570674776332453,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.002421404965692394,0.0,0.0002233935592812486,0.0,0.007946096840896644,0.00010267486216738082,0.006379081751219928,0.0516146554145962,0.07948359466778736,0.06929829452807705,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_full_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,129.13526450000063,wave_variable_speed_nocaustic,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.008765831706114113,0.25915013439953327,1.0,0.0,0.6571836732327938,0.002260547786136158,0.008765831706114113,54150.47861549258,0.026346876344177872,0.0,0.0,1.3838897496461868,0.0999655295163393,0.09138697199523449,2.3475802947981448e-14,0.03425166686065495,7.45092779652623e-05,7.45092779652623e-05,0.2518509142100811,7.45092779652623e-05,0.006409327790606767,0.25188249722123146,0.2516861706972122,0.9421502389013767,0.9421502389013767,-0.16982915099166954,0.9235183149576187,0.0,0.8498883619904518,0.25,1.0774961709976196,2.104289725422859,0.296455055475235,7.636064946651459,4.852224111557007,0.6017646118998528,1.3715223719676335,0.004814263782463968,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
